APPLICATION_NUMBER,TARGET
123495589,5552.666666666667
123463445,63741.333333333336
123684118,39655.0
123489465,107039.0
123604190,37772.0
123607874,54285.0
123679172,68471.33333333333
123646934,93585.16666666667
123606470,68033.0
123729142,138545.0
123483737,164720.0
123654607,148563.66666666666
123485407,63647.0
123440884,50899.333333333336
123555440,44100.333333333336
123646150,23074.0
123633529,101240.33333333333
123572586,156828.33333333334
123529503,86274.66666666667
123650583,24777.0
123677020,46128.333333333336
123516094,73417.33333333333
123696710,91111.66666666667
123531119,93291.83333333333
123660355,123313.33333333333
123657909,114315.0
123606420,88361.33333333333
123513779,26362.333333333332
123449847,102689.83333333333
123713224,139140.66666666666
123579200,144723.66666666666
123565369,162792.33333333334
123476809,64333.0
123636722,66615.33333333333
123581037,144366.33333333334
123541854,31014.666666666668
123636367,64186.666666666664
123725987,157976.0
123717848,97611.83333333333
123544418,105222.5
123543619,26069.333333333332
123602606,12634.333333333334
123455879,157419.66666666666
123601295,148708.33333333334
123538958,124214.33333333333
123462587,24217.0
123677363,110897.33333333333
123644689,1623.6666666666667
123577809,10788.333333333334
123462593,32770.666666666664
123639102,20480.666666666668
123611080,30798.333333333332
123669243,141053.33333333334
123450935,31284.666666666668
123678610,161156.66666666666
123673769,50249.0
123615898,146625.0
123579560,31821.333333333332
123659815,6150.666666666667
123543624,12159.666666666666
123699678,21486.666666666668
123431269,22950.0
123707544,19831.0
123681853,69630.33333333333
123429058,46910.0
123588610,156725.0
123590900,3441.3333333333335
123507575,33981.333333333336
123698605,147905.33333333334
123564683,119507.33333333333
123540755,135510.33333333334
123642649,143389.0
123533582,33039.0
123549528,22389.0
123661951,11127.666666666666
123660285,156156.66666666666
123656929,146221.33333333334
123503600,79491.33333333333
123707699,147799.0
123661001,18950.333333333332
123608825,25246.333333333332
123693693,165107.66666666666
123486091,154616.66666666666
123703910,36099.666666666664
123425443,120803.66666666667
123484321,13748.333333333334
123559404,157417.33333333334
123504246,80963.0
123477217,40704.333333333336
123689685,158821.66666666666
123523123,145567.0
123459313,83180.33333333333
123520611,127673.33333333333
123427062,74417.5
123559891,163605.66666666666
123613692,77301.33333333333
123656988,11105.666666666666
123703706,120427.83333333333
123551214,137062.0
123615994,32525.0
123688273,54311.0
123666976,147345.0
123513114,159202.33333333334
123604250,69271.0
123654082,15027.0
123636224,164107.66666666666
123549108,30346.333333333332
123672991,100996.33333333333
123687822,132684.66666666666
123464046,52117.0
123695595,73536.66666666667
123671167,155269.66666666666
123603658,7595.333333333333
123513251,114555.83333333333
123710906,104931.33333333333
123675318,36506.666666666664
123463870,145136.33333333334
123607824,137517.66666666666
123472971,21048.0
123690383,149817.33333333334
123636762,144872.33333333334
123524861,111346.66666666667
123490002,589.0
123587773,80325.0
123466912,152869.0
123708859,58388.666666666664
123518418,143021.66666666666
123719527,145152.66666666666
123642704,15996.333333333334
123555993,127838.83333333333
123590906,29492.166666666668
123484942,144818.0
123628018,30451.0
123462260,54410.0
123484840,78898.66666666667
123563842,134291.66666666666
123433369,46707.666666666664
123726753,11349.333333333334
123516134,162256.66666666666
123686218,154483.33333333334
123553259,78201.66666666667
123497350,51743.0
123584871,44897.666666666664
123712125,7236.0
123484061,128876.5
123625893,110116.83333333333
123646920,69740.66666666667
123451446,22300.0
123442361,147421.66666666666
123641678,134961.66666666666
123633617,34043.0
123680919,124519.16666666667
123497969,160964.66666666666
123483126,29523.0
123495547,61292.333333333336
123688483,72575.5
123502232,135845.66666666666
123689548,27490.666666666668
123502280,41348.666666666664
123487175,154327.66666666666
123547383,21991.333333333332
123506275,100747.83333333333
123717674,136343.66666666666
123583718,58664.0
123686611,163328.33333333334
123643251,16369.333333333334
123595365,14053.666666666666
123683581,50103.166666666664
123479608,45919.666666666664
123455648,5476.333333333333
123715984,101827.16666666667
123466804,32012.0
123677928,151418.33333333334
123437685,31140.333333333332
123545142,160582.33333333334
123683585,101686.16666666667
123589632,51311.0
123675679,5207.666666666667
123718435,136520.0
123585349,104344.66666666667
123541700,121347.5
123455139,87368.66666666667
123708637,97511.0
123474266,100790.66666666667
123541029,79274.66666666667
123568092,110565.0
123508233,97787.16666666667
123504509,148295.66666666666
123447772,158618.33333333334
123698273,140401.33333333334
123611178,60156.666666666664
123504186,80889.33333333333
123672763,157523.66666666666
123455628,158486.0
123641502,16506.333333333332
123643766,24756.0
123472157,44679.666666666664
123552163,133793.33333333334
123489059,157024.0
123681260,106436.5
123726514,108239.5
123561588,47387.0
123549881,75657.0
123591467,100747.83333333333
123500488,154138.66666666666
123648638,110366.66666666667
123674636,100912.33333333333
123662102,54097.666666666664
123575264,8766.333333333334
123529009,162019.66666666666
123608559,19182.666666666668
123485249,19503.333333333332
123681243,20089.0
123446133,2019.0
123660290,139048.66666666666
123555612,8826.0
123628689,20807.333333333332
123701642,72361.33333333333
123449748,119375.66666666667
123698107,157455.0
123428876,47806.666666666664
123512528,141183.66666666666
123426953,124508.5
123622629,17983.666666666668
123606664,144386.33333333334
123704197,145404.33333333334
123728712,1725.6666666666667
123432742,135473.66666666666
123522497,162901.0
123572320,20632.0
123723551,100006.33333333333
123697955,92661.16666666667
123672276,82053.33333333333
123549105,142502.0
123603391,133402.33333333334
123638144,39158.666666666664
123700677,41574.333333333336
123514036,79479.33333333333
123646327,139212.33333333334
123503794,45954.333333333336
123662732,62621.333333333336
123598450,24918.666666666668
123660430,114297.0
123472390,27627.333333333332
123580504,126575.0
123456003,135947.66666666666
123560738,108230.33333333333
123502102,28322.666666666668
123511260,147300.0
123682993,52524.0
123675526,66180.66666666667
123536093,126084.33333333333
123708572,48591.333333333336
123474070,125816.66666666667
123446701,164929.0
123600179,109855.33333333333
123503541,56499.333333333336
123659318,156267.66666666666
123487844,155776.66666666666
123520561,148060.33333333334
123710379,51460.333333333336
123531572,40816.0
123721710,104303.0
123474989,137500.66666666666
123562118,86033.66666666667
123614083,152623.33333333334
123469707,1093.6666666666667
123697586,69030.33333333333
123701436,17071.333333333332
123429123,33763.666666666664
123506473,122393.33333333333
123497814,90080.83333333333
123641541,100747.83333333333
123662084,37934.333333333336
123687027,103515.33333333333
123597400,112192.66666666667
123479695,100523.16666666667
123724131,95057.5
123728483,150963.33333333334
123651501,24836.666666666668
123560993,3249.0
123460330,135492.33333333334
123500844,1389.0
123481830,37369.333333333336
123688931,21505.333333333332
123458045,101999.33333333333
123548288,44887.666666666664
123712411,100992.66666666667
123534032,81673.0
123590530,164977.33333333334
123539826,75685.0
123462257,74133.0
123516883,116306.83333333333
123462841,112944.33333333333
123682283,90729.0
123605712,96026.66666666667
123712724,146107.33333333334
123611258,14300.0
123713754,5551.333333333333
123656940,41008.666666666664
123460399,158679.66666666666
123548908,34658.5
123607111,26694.666666666668
123648829,51892.666666666664
123489790,126043.66666666667
123516591,61973.666666666664
123715652,6748.0
123667136,163776.66666666666
123426441,41430.0
123567100,38042.333333333336
123636640,7003.333333333333
123683319,105294.33333333333
123480631,162195.33333333334
123452366,161640.33333333334
123593673,161365.33333333334
123484710,103947.66666666667
123447029,142002.0
123512390,124403.5
123655783,56264.0
123503839,30580.0
123524459,101015.66666666667
123692537,42970.0
123674493,97669.5
123626995,56051.333333333336
123646065,34036.333333333336
123588860,69548.0
123490970,14209.0
123460998,163693.66666666666
123592408,72968.66666666667
123668387,110450.33333333333
123458611,35237.0
123683945,113541.33333333333
123431278,157247.66666666666
123624516,122996.0
123725812,90855.0
123484993,104233.66666666667
123617117,19491.333333333332
123700209,8012.666666666667
123640339,51581.333333333336
123623221,140914.0
123474436,162592.0
123424224,28587.333333333332
123603341,29075.666666666668
123427002,146927.0
123511220,74983.33333333333
123495861,28789.0
123472896,22438.333333333332
123683272,15718.666666666666
123446981,161016.66666666666
123445284,78152.33333333333
123723277,26399.666666666668
123513384,142099.33333333334
123497583,10692.0
123593403,51735.0
123711622,20401.0
123557983,93651.66666666667
123560199,53140.666666666664
123497169,104111.0
123706240,45842.666666666664
123441885,147691.0
123577895,68677.0
123434208,118805.66666666667
123667148,131699.66666666666
123677646,147935.33333333334
123615438,34955.333333333336
123465339,143904.66666666666
123723129,87288.0
123711723,22078.666666666668
123549425,148503.0
123632916,115464.33333333333
123489359,101700.0
123471284,64435.333333333336
123490149,37194.666666666664
123513904,112017.5
123661331,134807.0
123651707,110693.66666666667
123431964,65982.66666666667
123561580,106094.83333333333
123423914,116882.66666666667
123525517,148271.0
123694116,77812.16666666667
123545478,31969.666666666668
123460486,68464.33333333333
123617285,147867.0
123683345,63563.333333333336
123563520,101014.33333333333
123545623,82655.83333333333
123659708,43083.0
123487408,94329.33333333333
123430381,113434.0
123686050,147179.33333333334
123466023,163504.0
123496372,51429.0
123710487,129034.66666666667
123523278,97752.0
123563801,104361.16666666667
123594630,142431.0
123591505,30601.0
123627606,51085.666666666664
123562845,70035.66666666667
123500129,966.0
123525504,37937.0
123545896,81017.0
123598432,50444.333333333336
123694370,7012.333333333333
123470914,121371.0
123725230,149010.33333333334
123638132,60257.0
123501810,69102.66666666667
123687802,17587.0
123520410,20019.0
123625340,103357.0
123563024,106932.0
123430624,74998.66666666667
123723356,68278.66666666667
123653832,44616.0
123483475,117100.33333333333
123481395,106728.16666666667
123520795,92540.16666666667
123615551,123998.0
123661703,15275.666666666666
123705089,33700.0
123506782,65564.0
123513967,106468.0
123711665,84998.66666666667
123644552,162192.33333333334
123574590,107594.5
123645220,16216.0
123677049,124260.66666666667
123622217,54131.666666666664
123655170,158801.66666666666
123696520,48988.333333333336
123523436,94139.33333333333
123468901,104583.83333333333
123553957,22866.333333333332
123606581,12374.0
123662951,17447.666666666668
123593521,120107.0
123702554,5931.0
123634317,139303.33333333334
123431145,100056.66666666667
123500453,132371.0
123685563,103523.33333333333
123615634,15018.333333333334
123502153,96019.5
123664077,90629.33333333333
123708177,96551.66666666667
123682256,21367.0
123588341,22092.0
123511184,107304.83333333333
123429269,146281.66666666666
123498521,44720.333333333336
123537586,144120.66666666666
123681117,50874.0
123596493,5847.333333333333
123658300,104555.66666666667
123709501,47784.333333333336
123496273,54086.333333333336
123723019,75228.33333333333
123482318,148927.0
123526259,31193.333333333332
123705779,93880.83333333333
123667833,141903.66666666666
123603271,35567.666666666664
123458013,111316.33333333333
123632008,26326.0
123497510,63901.333333333336
123464710,107199.66666666667
123450887,57347.666666666664
123640299,77256.66666666667
123506424,23051.0
123692166,157756.0
123722872,39158.333333333336
123469741,102124.33333333333
123721822,23368.666666666668
123479322,5142.666666666667
123560630,9191.666666666666
123690135,142472.66666666666
123637633,146613.0
123710903,13765.666666666666
123628953,99395.33333333333
123717785,76954.66666666667
123712076,159632.66666666666
123440716,134387.33333333334
123498192,52066.333333333336
123647650,153273.33333333334
123719236,44537.333333333336
123610273,18906.333333333332
123551965,77779.0
123445344,122495.16666666667
123608326,97299.66666666667
123646851,87075.66666666667
123592537,113585.33333333333
123588283,83893.66666666667
123662168,17344.0
123535110,10392.333333333334
123702226,56226.0
123624818,45223.0
123559225,93194.5
123692570,35421.333333333336
123684868,90484.33333333333
123672752,44534.333333333336
123656030,99189.16666666667
123665331,41831.333333333336
123485254,65398.0
123563802,74879.0
123681456,54.0
123448002,13233.666666666666
123427456,9000.666666666666
123591217,108111.66666666667
123613415,65653.0
123553837,130085.5
123681130,73476.33333333333
123719358,34627.0
123622820,27230.333333333332
123543843,118060.66666666667
123485796,65879.66666666667
123682895,61696.0
123446003,58356.0
123466339,76877.66666666667
123653342,112620.66666666667
123432760,116899.0
123717479,158644.33333333334
123538412,84486.66666666667
123690927,93084.33333333333
123528739,39931.333333333336
123625962,150705.0
123645363,15859.666666666666
123508617,149520.33333333334
123455450,2590.6666666666665
123539196,84744.66666666667
123728144,153759.33333333334
123622702,52360.666666666664
123640741,11594.666666666666
123680812,57192.666666666664
123702168,42970.666666666664
123687171,73452.66666666667
123611957,103057.66666666667
123483404,62947.333333333336
123625287,84893.33333333333
123462798,27188.666666666668
123505170,31511.666666666668
123484538,99175.5
123685886,160202.66666666666
123531897,164687.0
123559443,102266.33333333333
123673349,136480.33333333334
123624051,15615.333333333334
123681003,43555.666666666664
123513409,9336.666666666666
123701394,138704.33333333334
123480096,111326.33333333333
123705345,141740.33333333334
123712856,29673.0
123648649,4356.666666666667
123666212,161611.33333333334
123571097,19298.666666666668
123435811,149641.0
123478450,141062.33333333334
123667608,148322.33333333334
123721307,132645.33333333334
123587981,56619.0
123613525,19873.333333333332
123707621,78808.83333333333
123667583,118871.16666666667
123498755,161750.33333333334
123620409,86669.66666666667
123570958,118147.33333333333
123429920,139265.66666666666
123532534,94248.5
123443310,126588.33333333333
123672562,60053.0
123633744,5650.333333333333
123500529,118193.16666666667
123523887,73756.66666666667
123484387,111063.83333333333
123604630,79474.33333333333
123565692,25226.333333333332
123540898,69326.66666666667
123645888,92420.83333333333
123519541,38604.0
123564581,123480.0
123503368,135342.0
123596015,86073.66666666667
123445358,162046.33333333334
123610988,92153.66666666667
123711095,74759.33333333333
123437761,64308.333333333336
123430796,74712.66666666667
123538507,107114.33333333333
123719796,108645.33333333333
123586990,115093.5
123503459,80001.0
123524785,113117.0
123535311,116032.66666666667
123441137,45580.666666666664
123457332,131149.0
123469710,72155.66666666667
123622591,21862.333333333332
123543042,164391.66666666666
123684355,159242.33333333334
123467301,94901.66666666667
123573461,127229.0
123569617,3444.0
123559306,126921.16666666667
123613245,6865.0
123622845,105640.33333333333
123503443,48858.0
123566575,12368.666666666666
123684269,45024.0
123673910,144912.0
123515000,3665.3333333333335
123721433,114049.83333333333
123464374,77090.33333333333
123484635,162944.0
123518190,104130.0
123494279,118696.83333333333
123432539,124391.66666666667
123606566,68382.66666666667
123569415,145395.0
123525573,11684.333333333334
123626449,64013.333333333336
123484944,69604.33333333333
123658126,41437.333333333336
123682788,61640.0
123488689,100129.16666666667
123599820,15563.333333333334
123503635,101059.0
123653316,104021.83333333333
123729002,56446.333333333336
123636260,50876.333333333336
123556742,78756.66666666667
123609994,103128.33333333333
123504935,36654.666666666664
123568556,110541.0
123461557,123786.83333333333
123718353,92685.0
123477634,129389.33333333333
123488922,128620.33333333333
123511328,94355.66666666667
123451298,142554.66666666666
123647843,32435.666666666668
123723230,153535.33333333334
123469512,64167.0
123712495,63708.333333333336
123567727,96465.33333333333
123531976,109353.0
123689093,118516.33333333333
123652390,29265.333333333332
123438214,133306.33333333334
123427015,120834.83333333333
123620700,91023.0
123460980,22404.166666666668
123510475,338.6666666666667
123583795,39868.333333333336
123611575,101946.33333333333
123635551,49720.333333333336
123471116,18184.0
123473869,116751.0
123600664,49954.666666666664
123443238,57240.0
123448663,147443.66666666666
123612156,105799.33333333333
123564264,143750.33333333334
123700636,45415.333333333336
123500755,46082.0
123539851,108504.33333333333
123709208,68972.33333333333
123634565,107306.16666666667
123704199,108086.66666666667
123677517,8916.0
123641308,152464.33333333334
123575475,133342.0
123477344,112765.0
123639162,65843.33333333333
123464061,105945.5
123718022,104655.5
123580721,26224.666666666668
123730553,59714.666666666664
123702949,118632.66666666667
123582560,105398.33333333333
123681224,115602.83333333333
123536012,104415.83333333333
123553977,153704.16666666666
123509498,117486.0
123575303,48748.0
123663659,36270.333333333336
123642468,110935.33333333333
123551379,128646.0
123690274,142136.0
123582933,50362.333333333336
123704434,113582.83333333333
123543153,84330.66666666667
123611592,38587.333333333336
123471822,90354.66666666667
123521368,68393.33333333333
123567205,58263.333333333336
123553343,104189.33333333333
123665258,132585.0
123536194,15129.0
123550743,101313.66666666667
123426016,25716.0
123463965,150882.33333333334
123679861,129538.66666666667
123485456,54958.333333333336
123527072,84813.0
123563372,4029.6666666666665
123698307,3383.3333333333335
123425312,97781.66666666667
123443252,131817.0
123424754,30571.0
123622070,72648.33333333333
123589723,129906.66666666667
123690404,120050.83333333333
123538450,72130.66666666667
123571351,24796.0
123646602,109437.0
123678235,13618.666666666666
123610129,37661.333333333336
123696830,50965.666666666664
123560045,53504.333333333336
123677875,117400.83333333333
123552394,151822.66666666666
123575490,104764.83333333333
123498168,77694.33333333333
123526069,12850.666666666666
123441936,154364.0
123543604,107835.66666666667
123713377,121803.66666666667
123612016,143468.0
123458250,14562.0
123555717,124466.66666666667
123507063,153982.66666666666
123696736,40236.0
123671624,54066.0
123472799,146611.66666666666
123434930,37446.666666666664
123537945,67384.66666666667
123651729,130068.0
123661825,40179.0
123716415,152109.66666666666
123548301,20174.333333333332
123703133,24890.666666666668
123645430,113498.33333333333
123551462,91490.33333333333
123635652,147554.66666666666
123674535,81448.5
123541903,58802.333333333336
123584524,19020.0
123717038,114893.5
123496222,100207.0
123601177,148952.66666666666
123726084,135865.33333333334
123510439,2257.3333333333335
123679886,80287.66666666667
123663564,140220.33333333334
123569677,41270.0
123493134,53493.333333333336
123561599,35512.666666666664
123447534,97007.5
123571650,105344.16666666667
123638402,127372.0
123663134,128495.33333333333
123458923,48496.0
123595360,75140.0
123441018,45166.0
123478328,162096.66666666666
123634304,34286.333333333336
123452887,162110.33333333334
123568020,106555.33333333333
123579837,85788.0
123496691,117737.83333333333
123681725,55052.0
123437468,3464.0
123547768,134330.0
123684987,71717.0
123436520,113278.33333333333
123594456,130195.0
123724413,142305.66666666666
123619548,125804.66666666667
123693063,69123.66666666667
123587438,89881.0
123424744,147122.0
123446829,37341.666666666664
123605167,12027.0
123670729,40215.0
123720007,21265.333333333332
123452160,69797.66666666667
123524213,112742.33333333333
123503897,124129.0
123727947,29137.666666666668
123641100,108104.83333333333
123599939,120105.66666666667
123542826,67673.0
123551425,61245.333333333336
123433780,140503.33333333334
123482710,95168.83333333333
123515655,150394.66666666666
123445733,115128.33333333333
123449709,100747.83333333333
123520353,63333.333333333336
123498086,57805.333333333336
123455891,59892.0
123481995,52484.666666666664
123537350,117638.0
123697606,116958.33333333333
123671367,146657.0
123617348,122189.0
123617098,45845.333333333336
123488818,120787.33333333333
123462169,102494.0
123629612,149224.33333333334
123524642,25829.333333333332
123467152,130897.0
123581387,151282.33333333334
123599167,98575.66666666667
123646472,153475.33333333334
123575630,64137.666666666664
123650661,91232.33333333333
123557073,83210.66666666667
123721093,72869.66666666667
123621593,46214.333333333336
123592738,49185.0
123722042,22054.666666666668
123500072,111969.83333333333
123663330,42475.333333333336
123519511,122231.16666666667
123448037,123537.66666666667
123513616,147489.0
123603051,22300.666666666668
123533015,37715.0
123464390,49674.333333333336
123682858,43062.666666666664
123622200,32766.333333333332
123585250,123945.0
123680236,30519.333333333332
123672432,36179.666666666664
123605691,104277.33333333333
123724856,119857.0
123612763,101373.33333333333
123594350,164406.0
123715455,2409.6666666666665
123604536,15784.666666666666
123531918,270.0
123505482,96423.33333333333
123686854,16071.0
123643369,133490.0
123485069,158704.33333333334
123641907,132702.0
123629633,13548.0
123691622,129143.66666666667
123435104,159872.0
123598286,123925.66666666667
123552575,70859.66666666667
123515065,127304.33333333333
123713098,28592.0
123686226,54400.0
123494091,142094.0
123580865,107822.5
123499257,14393.0
123592715,6088.0
123722021,43189.333333333336
123517539,22975.0
123659626,52611.333333333336
123542181,71154.0
123669622,116008.16666666667
123693278,38772.0
123619825,69045.66666666667
123431188,59660.0
123640966,52763.666666666664
123713721,143671.66666666666
123450286,82972.33333333333
123632957,69727.66666666667
123544800,11004.333333333334
123681029,137267.33333333334
123492598,33305.333333333336
123559161,26709.666666666668
123586562,117543.0
123501044,145138.33333333334
123711790,139801.33333333334
123542242,149580.0
123686806,5381.333333333333
123682609,2221.6666666666665
123474533,32064.0
123499844,115451.33333333333
123617630,129131.66666666667
123435099,161673.33333333334
123654049,138090.0
123467373,104842.33333333333
123634739,67679.0
123677929,79335.66666666667
123639692,111126.0
123714860,32020.666666666668
123568321,164209.0
123616345,128765.0
123655803,155934.33333333334
123719420,87408.0
123517286,61557.0
123460457,6771.0
123704907,5833.0
123564284,68311.66666666667
123650072,102112.66666666667
123439708,102184.5
123644487,146003.33333333334
123653776,29653.666666666668
123607738,115852.33333333333
123470707,2574.3333333333335
123498200,35446.666666666664
123559397,110486.33333333333
123618608,20618.666666666668
123599222,73555.0
123608428,81969.0
123459389,99.0
123685381,80019.33333333333
123640229,92769.83333333333
123514370,21734.333333333332
123558009,61894.0
123522229,10103.666666666666
123610401,97862.16666666667
123728199,66952.0
123424359,46333.333333333336
123512557,103742.16666666667
123437309,60354.333333333336
123545832,51555.666666666664
123645646,148348.66666666666
123546541,111654.66666666667
123608863,30981.0
123466055,95726.83333333333
123575367,94822.16666666667
123543811,118062.66666666667
123578740,90284.33333333333
123462525,73892.0
